work_year,experience_level,employment_type,salary_in_usd,remote_ratio,company_size,job_category,company_location_grp
2022,SE,FT,156600,100,M,Data Engineer,US
2022,SE,FT,136600,100,M,Data Analyst,US
2022,SE,FT,109280,100,M,Data Analyst,US
2022,SE,FT,128875,100,M,Data Engineer,US
2022,SE,FT,93700,100,M,Data Engineer,US
2022,EX,FT,224000,100,M,Management,US
2022,EX,FT,167875,100,M,Management,US
2022,EX,FT,175000,100,M,Data Engineer,US
2022,EX,FT,135000,100,M,Data Engineer,US
2022,SE,FT,209100,100,L,Data Engineer,US
2022,SE,FT,154600,100,L,Data Engineer,US
2022,SE,FT,180000,100,M,Data Engineer,US
2022,SE,FT,160000,100,M,Data Engineer,US
2022,SE,FT,205300,0,L,Data Scientist,US
2022,SE,FT,140400,0,L,Data Scientist,US
2022,SE,FT,176000,100,M,Data Scientist,US
2022,SE,FT,144000,100,M,Data Scientist,US
2022,SE,FT,200100,100,M,Data Engineer,US
2022,SE,FT,160000,100,M,Data Engineer,US
2022,SE,FT,70500,0,M,Data Engineer,US
2022,SE,FT,54000,0,M,Data Engineer,US
2022,SE,FT,205300,0,M,Data Scientist,US
2022,SE,FT,140400,0,M,Data Scientist,US
2022,SE,FT,205300,0,M,Data Engineer,US
2022,SE,FT,184700,0,M,Data Engineer,US
2022,SE,FT,175100,100,M,Data Engineer,US
2022,SE,FT,140250,100,M,Data Engineer,US
2022,SE,FT,116150,100,M,Data Analyst,US
2022,SE,FT,99050,100,M,Data Analyst,US
2022,SE,FT,145000,100,M,Data Engineer,US
2022,SE,FT,130000,100,M,Data Engineer,US
2022,SE,FT,112900,100,M,Data Analyst,US
2022,SE,FT,90320,100,M,Data Analyst,US
2022,MI,FT,85000,0,M,Data Analyst,CA
2022,MI,FT,75000,0,M,Data Analyst,CA
2022,SE,FT,214000,100,M,ML/AI Engineer,US
2022,SE,FT,192600,100,M,ML/AI Engineer,US
2022,SE,FT,266400,100,M,Data Engineer,US
2022,SE,FT,213120,100,M,Data Engineer,US
2022,SE,FT,155000,100,M,Data Engineer,US
2022,SE,FT,115000,100,M,Data Engineer,US
2022,MI,FT,141300,0,M,Data Scientist,US
2022,MI,FT,102100,0,M,Data Scientist,US
2022,SE,FT,115934,100,M,Data Analyst,US
2022,SE,FT,81666,100,M,Data Analyst,US
2022,MI,FT,206699,0,M,Data Engineer,US
2022,MI,FT,99100,0,M,Data Engineer,US
2022,SE,FT,130000,100,M,Data Engineer,US
2022,SE,FT,110500,100,M,Data Engineer,US
2022,MI,FT,61566,0,M,Data Analyst,GB
2022,MI,FT,43096,0,M,Data Analyst,GB
2022,SE,FT,80000,100,M,Data Analyst,US
2022,SE,FT,60000,100,M,Data Analyst,US
2022,SE,FT,192564,100,M,Data Engineer,US
2022,SE,FT,144854,100,M,Data Engineer,US
2022,SE,FT,230000,100,M,Data Scientist,US
2022,SE,FT,150000,100,M,Data Scientist,US
2022,SE,FT,150260,100,M,Management,US
2022,SE,FT,109280,100,M,Management,US
2022,SE,FT,170000,100,M,Data Analyst,US
2022,SE,FT,150000,100,M,Data Analyst,US
2022,MI,FT,160000,100,M,Data Scientist,US
2022,MI,FT,130000,100,M,Data Scientist,US
2022,EN,FT,67000,0,M,Data Analyst,CA
2022,EN,FT,52000,0,M,Data Analyst,CA
2022,SE,FT,154000,100,M,Data Engineer,US
2022,SE,FT,126000,100,M,Data Engineer,US
2022,SE,FT,129000,0,M,Data Analyst,US
2022,SE,FT,99000,0,M,Data Analyst,US
2022,SE,FT,210000,100,M,Data Scientist,US
2022,SE,FT,140000,100,M,Data Scientist,US
2022,SE,FT,210000,100,M,Data Scientist,US
2022,SE,FT,140000,100,M,Data Scientist,US
2022,SE,FT,210000,100,M,Data Scientist,US
2022,SE,FT,140000,100,M,Data Scientist,US
2022,SE,FT,100000,100,M,Data Analyst,US
2022,SE,FT,69000,100,M,Data Analyst,US
2022,SE,FT,210000,100,M,Data Scientist,US
2022,SE,FT,140000,100,M,Data Scientist,US
2022,SE,FT,150075,100,M,Data Analyst,US
2022,SE,FT,110925,100,M,Data Analyst,US
2022,SE,FT,100000,100,M,Data Engineer,US
2022,SE,FT,25000,100,M,Data Engineer,US
2022,SE,FT,126500,100,M,Data Analyst,US
2022,SE,FT,106260,100,M,Data Analyst,US
2022,SE,FT,220110,100,M,Data Engineer,US
2022,SE,FT,160080,100,M,Data Engineer,US
2022,SE,FT,105000,100,M,Data Analyst,US
2022,SE,FT,100000,100,M,Data Analyst,US
2022,SE,FT,170000,100,M,Data Analyst,US
2022,SE,FT,135000,100,M,Data Analyst,US
2022,SE,FT,230000,100,M,Data Scientist,US
2022,SE,FT,140000,100,M,Data Scientist,US
2022,MI,FT,135000,100,M,Data Analyst,US
2022,MI,FT,50000,100,M,Data Analyst,US
2022,SE,FT,220000,100,M,Data Scientist,US
2022,SE,FT,140000,100,M,Data Scientist,US
2022,MI,FT,172386,0,M,Data Scientist,GB
2022,MI,FT,86193,0,M,Data Scientist,GB
2022,SE,FT,220000,100,M,ML/AI Engineer,US
2022,SE,FT,120000,100,M,ML/AI Engineer,US
2022,MI,FT,200000,100,M,Data Scientist,US
2022,MI,FT,120000,100,M,Data Scientist,US
2022,SE,FT,120000,100,S,ML/AI Engineer,Other
2022,SE,FT,65000,100,S,ML/AI Engineer,Other
2022,EX,FT,324000,100,M,Data Engineer,US
2022,EX,FT,216000,100,M,Data Engineer,US
2022,SE,FT,210000,100,M,Data Engineer,US
2022,SE,FT,100000,100,M,Data Engineer,US
2022,SE,FT,185100,100,M,Data Scientist,US
2022,SE,FT,104890,100,M,Data Scientist,US
2022,SE,FT,105000,100,M,Data Engineer,US
2022,SE,FT,80000,100,M,Data Engineer,US
2022,MI,FT,76814,100,M,ML/AI Engineer,CA
2020,SE,FT,117104,50,L,Management,CA
2022,EX,FT,192037,50,L,Management,CA
2022,MI,FT,120000,100,S,ML/AI Engineer,US
2022,MI,FT,17805,100,M,Data Analyst,IN
2022,MI,FT,30523,100,L,Data Scientist,IN
2022,MI,FT,55685,50,L,ML/AI Engineer,Other
2022,MI,PT,52533,50,L,Data Engineer,DE
2022,EN,FT,17805,100,M,Data Scientist,IN
2022,MI,FT,75000,100,L,ML/AI Engineer,US
2022,MI,FT,157000,100,L,Data Scientist,US
2022,MI,FT,69133,50,L,Data Analyst,CA
2022,EN,FT,65000,100,S,Data Engineer,US
2022,SE,FT,68293,100,S,ML/AI Engineer,Other
2021,MI,FT,109000,50,L,Data Scientist,US
2022,MI,FT,67597,100,M,Data Scientist,CA
2022,EN,FT,10000,100,M,ML/AI Engineer,Other
2022,MI,FT,20000,100,S,Data Analyst,Other
2021,SE,FT,102839,100,L,Management,Other
2022,SE,FT,200000,100,M,Management,US
2022,EN,FT,51081,100,L,Data Scientist,CA
2022,MI,FT,78000,100,M,Data Scientist,US
2022,SE,FT,135000,100,M,Data Engineer,US
2022,SE,FT,115000,100,M,Data Engineer,US
2022,MI,FT,83864,100,L,ML/AI Engineer,Other
2022,EN,FT,40000,100,L,Data Scientist,Other
2022,MI,FT,31520,100,S,Management,Other
2022,SE,FT,59888,100,L,ML/AI Engineer,Other
2020,EN,FT,54742,100,L,Data Engineer,DE
2022,SE,FT,89306,50,L,Data Scientist,Other
2022,EN,FT,83171,50,M,Data Scientist,Other
2022,SE,FT,165000,100,M,Data Scientist,US
2022,MI,FT,153000,50,M,ML/AI Engineer,US
2022,SE,FT,100000,100,M,Data Scientist,US
2022,SE,FT,76814,100,M,ML/AI Engineer,CA
2022,MI,FT,33609,100,L,Data Scientist,Other
2022,MI,FT,75000,100,S,Management,CA
2020,MI,FT,20000,0,S,Data Analyst,Other
2022,EN,CT,30469,100,M,ML/AI Engineer,Other
2021,MI,FT,69999,50,L,Data Scientist,Other
2022,EN,FT,55475,100,M,Data Engineer,DE
2022,MI,FT,61989,0,L,Data Scientist,Other
2022,SE,FT,152500,100,M,Management,US
2022,EN,FT,120000,100,L,Data Scientist,US
2022,MI,FT,135000,100,L,Data Scientist,US
2022,SE,FT,405000,100,L,Management,US
2021,SE,FT,150000,0,L,Data Engineer,US
2021,SE,FT,240000,0,L,Management,US
2021,MI,FT,135000,100,L,Data Analyst,US
2021,EN,FT,80000,100,M,Data Scientist,US
2022,SE,FT,380000,100,L,Data Scientist,US
2022,MI,FT,120402,0,L,Data Scientist,Other
2022,SE,FT,177000,100,L,Data Scientist,US
2022,MI,FT,65141,100,M,Data Engineer,Other
2022,MI,FT,48000,100,S,Data Scientist,US
2022,EN,FT,20000,0,M,Data Engineer,Other
2021,SE,FT,220000,0,L,Management,US
2021,MI,FT,77364,50,S,ML/AI Engineer,Other
2021,MI,FT,63711,50,S,ML/AI Engineer,Other
2022,EN,FT,150000,100,S,ML/AI Engineer,Other
2021,MI,FT,90000,100,M,Data Analyst,US
2022,MI,FL,100000,100,M,Data Scientist,US
2021,EN,FT,100000,0,S,Data Scientist,US
2022,EN,PT,100000,50,M,Data Scientist,Other
2022,SE,FT,144000,50,L,Data Scientist,US
2022,SE,FT,155499,100,M,Management,DE
2021,SE,FT,24000,100,M,ML/AI Engineer,Other
2021,MI,FT,38400,100,M,ML/AI Engineer,US
2022,EN,FT,100000,50,L,Data Analyst,US
2021,MI,FT,82500,100,S,Data Scientist,US
2021,EN,FT,49646,50,M,Data Scientist,Other
2021,SE,FT,40570,50,L,Management,IN
2022,EN,FT,120000,100,M,Data Engineer,US
2022,SE,FT,84053,0,M,Management,DE
2021,EN,FT,20000,100,S,ML/AI Engineer,IN
2022,EN,FT,125000,0,M,ML/AI Engineer,US
2021,MI,FT,9466,0,S,Data Scientist,IN
2021,SE,FT,120000,50,S,ML/AI Engineer,US
2021,EN,PT,10354,50,M,Data Analyst,ES
2021,EN,FT,110037,0,L,Data Scientist,GB
2022,EN,FT,21013,100,L,ML/AI Engineer,Other
2021,EN,FT,50000,100,M,Data Analyst,US
2021,SE,FT,200000,100,M,Management,US
2021,MI,FT,60000,50,M,Data Engineer,Other
2021,MI,FT,200000,100,L,Data Engineer,US
2021,EN,FT,100000,50,S,ML/AI Engineer,Other
2021,MI,FT,100000,100,L,Data Engineer,US
2021,SE,FT,82744,50,M,ML/AI Engineer,Other
2020,MI,FT,59303,100,S,Data Engineer,DE
2021,MI,FT,62649,50,M,Data Scientist,Other
2021,MI,FT,82528,100,L,Data Engineer,GB
2021,MI,FT,170000,100,L,Data Engineer,US
2021,MI,FT,150000,100,L,Data Engineer,US
2021,EN,FT,55000,50,S,Data Analyst,US
2021,EX,FT,250000,0,L,Management,US
2021,EN,FT,80000,100,L,Data Engineer,US
2020,EN,FT,70000,100,L,Data Engineer,US
2021,EX,FT,130026,50,M,Management,DE
2021,EN,FT,63831,50,L,Other,DE
2020,SE,FT,68428,100,L,Data Scientist,US
2021,EX,FT,85000,0,M,Management,Other
2021,EX,FT,230000,50,L,Management,Other
2021,EN,FT,125000,100,S,ML/AI Engineer,US
2021,SE,FT,120000,100,M,Management,US
2020,MI,FT,450000,0,M,Data Scientist,US
2020,MI,FT,46759,50,L,Data Analyst,Other
2020,MI,FT,74130,50,L,Data Engineer,Other
2021,SE,FT,127221,50,L,Data Engineer,CA
2021,SE,FT,144000,100,L,Management,US
2021,EN,FT,13400,100,L,Data Scientist,Other
2021,MI,FT,75774,100,L,Data Scientist,CA
2021,MI,FT,150000,100,M,Data Scientist,US
2020,MI,FT,103000,100,L,Other,US
2021,SE,FT,153000,100,L,Data Engineer,US
2021,MI,FT,90000,100,L,Data Engineer,US
2021,EN,FT,90000,100,S,Data Analyst,US
2021,EN,FT,60000,100,S,Data Analyst,US
2021,MI,FT,50000,100,L,Data Scientist,Other
2021,EN,PT,12000,100,M,ML/AI Engineer,US
2021,MI,PT,5409,50,M,ML/AI Engineer,IN
2021,MI,CT,270000,100,L,ML/AI Engineer,US
2021,MI,FT,54238,50,L,Data Scientist,CA
2021,MI,FT,47282,100,S,ML/AI Engineer,ES
2021,EX,FT,153667,100,L,Management,Other
2021,MI,FT,28476,100,L,Data Engineer,Other
2021,MI,FT,110000,100,L,Data Engineer,US
2021,EN,FT,82528,50,L,Data Scientist,GB
2020,EN,FT,250000,50,L,ML/AI Engineer,US
2021,EN,FT,59102,50,M,Data Analyst,Other
2021,SE,FT,80000,100,S,Data Analyst,US
2020,EN,FT,10000,100,S,Data Analyst,Other
2020,EN,FT,138000,100,S,ML/AI Engineer,US
2021,MI,FT,140000,100,L,Data Engineer,US
2021,SE,FT,79197,100,L,Data Engineer,DE
2021,SE,FT,170000,100,L,Management,US
2021,EN,FT,80000,100,M,Data Analyst,US
2020,MI,FT,45760,100,S,Data Scientist,US
2021,MI,FT,100000,100,M,Data Analyst,US
2021,SE,FT,53192,50,L,Data Scientist,Other
2021,EX,FT,235000,100,L,Management,US
2021,EX,FT,150000,100,L,Data Analyst,US
2020,EX,FT,79833,50,L,Data Engineer,ES
2021,EN,FT,225000,100,L,ML/AI Engineer,US
2021,EN,FT,76833,100,S,Other,DE
2020,MI,FT,50180,0,M,ML/AI Engineer,Other
2021,SE,FT,88654,100,L,Data Analyst,Other
2021,SE,FT,103160,100,S,Management,GB
2021,SE,FT,113476,100,M,Data Engineer,GB
2021,SE,FT,94564,50,L,ML/AI Engineer,DE
2021,EN,FT,30428,100,L,Data Engineer,IN
2021,SE,FT,150000,100,M,Data Engineer,US
2021,SE,FT,115000,100,S,Data Engineer,US
2021,MI,FT,187442,100,L,Data Scientist,CA
2021,MI,FT,51519,50,L,Data Analyst,GB
2020,MI,FT,106000,100,L,Data Engineer,US
2020,MI,FT,112872,50,L,Data Engineer,GB
2021,MI,FT,36259,50,L,Data Analyst,US
2021,SE,FT,150000,100,L,Data Engineer,US
2020,EN,PT,15966,100,S,ML/AI Engineer,DE
2021,MI,FT,95746,100,S,ML/AI Engineer,US
2021,EN,FT,70000,100,M,ML/AI Engineer,US
2020,MI,FT,76958,100,S,Data Scientist,GB
2021,MI,FT,89294,50,L,Data Engineer,Other
2021,EN,FT,29751,50,L,Data Scientist,IN
2021,SE,FT,276000,0,L,Management,US
2020,SE,FT,188000,100,L,Data Engineer,US
2021,SE,FT,160000,100,S,Data Engineer,US
2020,MI,FT,105000,100,L,Data Scientist,US
2021,MI,FT,200000,100,L,Data Engineer,US
2021,SE,FT,174000,100,L,Data Engineer,US
2021,MI,FT,93000,100,L,Data Analyst,US
2021,EN,FT,28399,100,M,Data Scientist,IN
2021,SE,FT,60757,50,L,Data Scientist,Other
2021,EN,FT,90000,100,S,Data Scientist,US
2020,MI,FT,70139,50,L,Data Engineer,Other
2020,EN,FT,6072,0,S,Data Analyst,IN
2020,SE,FT,33511,0,S,Data Engineer,Other
2021,SE,FT,170000,100,M,Management,US
2021,SE,FT,96282,50,L,Data Engineer,GB
2021,MI,FT,12103,0,M,Data Engineer,Other
2021,EN,FT,36643,50,L,Data Scientist,Other
2021,MI,FT,72212,50,L,Data Engineer,GB
2020,EN,FT,91000,100,L,Data Analyst,US
2021,SE,FT,99703,50,M,Data Engineer,CA
2021,SE,FT,165000,100,L,Data Scientist,US
2021,MI,FT,80000,100,L,Data Analyst,US
2021,SE,FT,103691,100,L,Data Scientist,CA
2021,EN,FT,21637,50,M,Data Engineer,IN
2020,EN,FT,42000,50,L,Data Scientist,Other
2020,MI,FT,115000,0,L,Management,Other
2021,MI,FT,63810,100,M,Data Scientist,CA
2020,SE,FT,260000,0,S,ML/AI Engineer,Other
2021,MI,FT,110000,0,S,Management,US
2021,MI,FT,180000,100,L,Data Engineer,US
2021,SE,FT,200000,100,L,Data Analyst,US
2020,SE,FT,109024,50,M,Data Engineer,GB
2021,SE,FT,200000,100,L,Data Engineer,US
2021,SE,FT,256000,100,S,ML/AI Engineer,US
2021,MI,FT,110000,100,L,Data Engineer,US
2020,MI,FT,79833,0,L,Data Scientist,DE
2021,EN,FT,72500,100,L,Data Engineer,US
2021,SE,FT,185000,50,L,ML/AI Engineer,US
2021,MI,PT,69741,100,L,Data Engineer,Other
2021,EN,FT,100000,0,L,Data Scientist,Other
2021,MI,FT,112000,100,L,Data Engineer,US
2020,SE,FT,150000,50,L,ML/AI Engineer,US
2021,SE,FT,20171,50,L,Data Scientist,Other
2021,SE,FT,55000,100,L,ML/AI Engineer,ES
2021,EN,FT,58000,50,L,Data Scientist,US
2021,EN,FT,100000,100,M,Data Scientist,US
2021,SE,FT,77684,50,M,Data Scientist,Other
2021,EN,FT,85000,100,S,ML/AI Engineer,DE
2021,EN,FT,76833,0,L,Other,DE
2021,SE,CT,105000,100,M,Data Scientist,US
2020,EN,FT,72000,100,L,Data Analyst,US
2021,EN,FT,65013,50,M,Data Engineer,DE
2021,MI,FT,28016,100,M,Data Engineer,Other
2021,MI,FT,111775,0,M,Data Engineer,US
2021,MI,FT,93150,0,M,Data Engineer,US
2021,SE,FT,160000,50,S,Management,US
2021,MI,FT,25532,100,S,Data Scientist,DE
2021,SE,FT,66265,0,L,ML/AI Engineer,IN
2021,MI,FT,16904,100,S,Data Scientist,IN
2021,SE,FT,63831,50,L,Data Analyst,DE
2020,SE,FT,190000,100,S,Management,US
2021,EX,FT,141846,0,L,Management,DE
2021,EN,FT,16228,100,L,Data Engineer,IN
2021,SE,FT,71786,100,M,Data Analyst,CA
2020,MI,FT,35735,50,L,Data Scientist,Other
2021,SE,FT,135000,0,L,Data Scientist,US
2021,EN,FT,24823,50,M,ML/AI Engineer,DE
2021,SE,FT,54094,50,L,Management,US
2021,SE,FT,24342,100,L,ML/AI Engineer,IN
2021,EN,FT,9272,100,S,Data Analyst,Other
2021,MI,FT,147000,50,L,Data Scientist,US
2021,SE,FT,96113,50,L,Data Scientist,CA
2021,SE,FT,174000,100,L,Management,US
2020,MI,FT,135000,100,L,Data Analyst,US
2021,EN,FT,21844,50,M,ML/AI Engineer,Other
2020,SE,FT,125000,50,S,Management,Other
2020,EN,FT,51321,0,S,Data Scientist,Other
2020,MI,FT,40481,0,L,Data Scientist,IN
2021,EX,FT,69741,100,S,Other,ES
2021,SE,FT,50000,100,M,Data Engineer,GB
2020,EN,FT,39916,0,M,Data Scientist,Other
2020,MI,FT,87000,100,L,Management,US
2021,MI,FT,26005,0,L,Data Engineer,US
2021,MI,FT,90734,50,L,Data Scientist,DE
2021,MI,FT,22611,0,L,Data Engineer,IN
2021,MI,FT,5679,100,S,Data Scientist,US
2021,EN,FT,81000,50,S,ML/AI Engineer,US
2021,MI,FT,40038,100,L,Data Scientist,Other
2021,EN,FT,90000,100,S,Other,US
2021,MI,FT,61467,50,M,Data Scientist,Other
2021,SE,FT,195000,100,M,ML/AI Engineer,US
2021,MI,FT,37825,100,L,Data Scientist,ES
2020,MI,FT,85000,100,L,Data Analyst,US
2021,EX,CT,416000,100,S,Management,US
2021,SE,FT,225000,100,L,ML/AI Engineer,CA
2021,MI,FT,56256,50,L,Data Scientist,GB
2021,MI,FT,33808,0,M,Data Scientist,IN
2021,MI,FT,116914,50,L,Data Scientist,GB
2021,MI,FT,46597,100,L,ML/AI Engineer,Other
2020,MI,FT,8000,50,L,Data Analyst,Other
2020,EN,FT,41689,100,S,Data Engineer,Other
2020,SE,FT,114047,100,S,Data Engineer,GB
2021,MI,FT,88654,100,M,ML/AI Engineer,Other
2020,EN,FT,5707,50,M,Other,IN
2020,MI,FT,56000,100,M,Management,US
2021,EN,PT,28609,50,S,ML/AI Engineer,Other
2021,MI,FT,88654,50,L,Data Scientist,DE
2020,MI,FT,6072,100,L,Data Analyst,IN
2020,SE,FT,47899,50,L,Data Engineer,Other
2020,MI,FT,98000,0,M,Data Analyst,US
2021,MI,FT,66022,50,S,Data Engineer,GB
2021,MI,FT,56738,50,S,Data Scientist,Other
2021,MI,FT,24823,50,L,ML/AI Engineer,Other
2021,SE,FT,120000,0,L,Management,US
2021,MI,FL,20000,0,L,Data Engineer,US
2020,EX,FT,325000,100,L,Management,US
2021,SE,FT,200000,100,L,ML/AI Engineer,US
2020,EN,FT,45896,50,S,ML/AI Engineer,Other
2021,MI,FT,160000,100,L,Data Scientist,US
2021,SE,FT,50000,100,S,Data Scientist,US
2021,MI,FT,40189,100,M,Data Engineer,Other
2021,MI,FT,12901,0,S,Data Scientist,Other
2021,SE,FT,165000,0,M,Data Engineer,US
2021,EN,FT,5882,0,L,Data Engineer,Other
2020,MI,FT,42197,50,S,Data Scientist,Other
2021,SE,FT,185000,100,L,Management,US
2020,EN,FT,62726,50,S,Data Scientist,DE
2021,MI,FT,90734,50,L,Data Scientist,DE
2020,EN,PT,21669,50,S,Data Scientist,Other
2020,MI,FT,110000,100,L,Data Engineer,US
2021,SE,FT,140000,100,L,Management,US
2020,SE,FT,120000,50,L,Data Scientist,US
2021,SE,FT,87738,100,S,Data Scientist,CA
2021,SE,FT,61896,50,L,Data Analyst,GB
2021,MI,FL,12000,50,M,ML/AI Engineer,Other
2021,SE,FT,76833,50,S,Data Engineer,GB
2021,MI,FT,74000,50,S,ML/AI Engineer,Other
2021,SE,FT,152000,100,L,Management,Other
2021,MI,FT,18000,0,S,Data Engineer,Other
2020,SE,FL,60000,100,S,ML/AI Engineer,US
2021,MI,FT,130000,50,L,Data Scientist,US
2021,SE,FT,18907,0,M,ML/AI Engineer,Other
2021,EN,FT,59102,100,L,Data Analyst,Other
2021,SE,FT,173762,100,M,Management,DE
2020,SE,FT,148261,100,M,Management,DE
2020,MI,FT,38776,100,M,Data Scientist,ES
2021,MI,FT,46809,100,M,Data Scientist,ES
2021,EN,FT,18053,100,S,ML/AI Engineer,Other
2020,SE,FT,91237,0,S,Data Scientist,Other
2020,MI,FT,62726,50,S,Data Scientist,Other
2021,MI,FT,115000,50,L,Data Scientist,US
2021,SE,FT,235000,100,L,Management,US
2021,MI,FT,19609,100,L,Management,IN
2021,EN,PT,12000,100,S,ML/AI Engineer,US
2021,MI,FT,75000,0,L,Data Analyst,US
2021,MI,FT,62000,0,L,Data Analyst,US
2021,MI,FT,73000,0,L,Data Scientist,US
2021,MI,FT,45391,100,L,Data Engineer,Other
2020,SE,FT,190200,100,M,Management,US
2020,MI,FT,118000,100,M,Data Scientist,US
2020,MI,FT,138350,100,M,Data Scientist,US
2020,MI,FT,130800,100,M,Data Engineer,US
2020,SE,FT,45618,100,S,ML/AI Engineer,Other
2021,SE,FT,168000,0,S,Management,Other
2021,MI,FT,119059,100,M,Data Scientist,Other
2021,MI,FT,423000,50,L,ML/AI Engineer,US
2021,MI,FT,28369,50,L,Data Engineer,Other
2021,SE,FT,165000,100,L,Other,US
2020,SE,FT,412000,100,L,Data Scientist,US
2021,MI,FT,151000,100,L,Management,US
2020,EN,FT,105000,100,S,Data Scientist,US
2020,EN,CT,100000,100,L,Data Analyst,US
2021,SE,FT,94665,50,L,Management,IN
